Id,IsActive,IsDeleted,CreatedOn,LastModifiedOn,DeletedOn,Name,Url,ImageUrl,ArtistId
243,t,f,2025-11-07 13:25:49.04+00,2025-11-07 13:25:49.04+00,,Don't Let Me Stop,https://soundcloud.com/occultus_records/dont-let-me-stop?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://miro.medium.com/1*Lxyko2FLT9h_Sd7aHHgYmw.jpeg,145
244,t,f,2025-11-07 13:37:58.725+00,2025-11-07 13:37:58.725+00,,ENERGY ,https://soundcloud.com/akavtec/v-tec-energy-1?si=86d1d17331f0498984aaef5022fa6337&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-LDQeorpaPxk1NfSg-5eexLw-t500x500.png,146
245,t,f,2025-11-07 13:39:42.582+00,2025-11-07 13:39:42.582+00,,Whalien V-TEC - UNSTABLE [EP010],https://soundcloud.com/event-whalien/v-tec-unstable?in=akavtec/sets/vim-ep&si=e72ce1e724b64c45a60b5aaeff255acb&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-VsnI21Fi4wVdNtLu-pqcHZg-t500x500.jpg,146
246,t,f,2025-11-07 13:40:16.591+00,2025-11-07 13:40:16.591+00,,BREAK ME DOWN (Original mix),https://soundcloud.com/akavtec/vtec-break-me-down?si=2c1d73bd3545412ea86dd7f4f157023a&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-fznxacr4MFz21VFa-pjM3mA-t500x500.jpg,146
247,t,f,2025-11-07 13:40:46.234+00,2025-11-07 13:40:46.234+00,,PSYCHOSIS (Original mix),https://soundcloud.com/akavtec/v-tec-psychosis-master-2-1?si=500a6208eb6d4aac944b4bce410d5d20&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-MlfQLjOAt5GfWP9N-0zC4og-t240x240.jpg,146
248,t,f,2025-11-07 13:41:16.226+00,2025-11-07 13:41:16.226+00,,Toxic Love [TX051],https://soundcloud.com/txrecords/6bf4a738-5a53-4d08-a90b-08246e0c0be7?in=akavtec/sets/releases&si=2d497ba764ea4c609ab2ed23ad7ee0d1&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-F9hRA63Jni4iiHy4-uXOMHg-t240x240.jpg,146
249,t,f,2025-11-07 13:41:48.475+00,2025-11-07 13:41:48.475+00,,Horse Mode [WHA026],https://soundcloud.com/event-whalien/horse-mode?in=akavtec/sets/releases&si=2a751c5f5d914a8b8560c084756b3d5a&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-RayoM9rhyczVp0Ea-xjIm8Q-t500x500.jpg,146
250,t,f,2025-11-07 14:18:14.135+00,2025-11-07 14:18:14.135+00,,Carl Haze - Insane,https://soundcloud.com/carlhazemusic/carl-haze-insane?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-8u7znwZeHefLUvne-21fizQ-t240x240.jpg,147
251,t,f,2025-11-07 14:20:25.272+00,2025-11-07 14:20:25.272+00,,"Carl Haze @ Mambo San José, Costa Rica | 2025-06-28",https://soundcloud.com/carlhazemusic/carl-haze-mambo-san-jose-costa-rica-2025-06-28?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-Vz5qgEtTnsbT6Nhp-EVYiDA-t240x240.jpg,147
252,t,f,2025-11-07 14:21:06.617+00,2025-11-07 14:21:06.617+00,,Carl Haze - FE!N Edit,https://soundcloud.com/carlhazemusic/fen-carl-haze-edit?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-cS6NuWzNrJ2XlYgJ-daIILA-t240x240.jpg,147
253,t,f,2025-11-07 14:21:37.963+00,2025-11-07 14:21:37.963+00,,Carl Haze - Sex & Pills,https://soundcloud.com/carlhazemusic/carl-haze-sex-pills-2?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-mHlgYcwD0ja2b3eR-h8SvZQ-t500x500.jpg,147
254,t,f,2025-11-07 14:22:02.485+00,2025-11-07 14:22:02.485+00,,"DRKNSS 022 - Carl Haze studio mix Hard Techno Mix Vol.2 DJ Set 4k Vienna, Austria",https://soundcloud.com/carlhazemusic/drknss-022-carl-haze-studio?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-qm2cezL4yZOzsJXn-J9rYUg-t500x500.png,147
255,t,f,2025-11-07 14:22:29.919+00,2025-11-07 14:22:29.919+00,,Carl Haze - Don't Want This [DKS002] | FREEDL played by Lilly Palmer @ EDC,https://soundcloud.com/carlhazemusic/dont-want-this?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-GUaWpUJZqh1gnyWj-7MCXYA-t240x240.jpg,147
256,t,f,2025-11-08 15:55:12.948+00,2025-11-08 15:55:12.948+00,,iiO - Rapture (Chris Drifter & MB Project 2025 Unreleased Remix),https://soundcloud.com/chrisdrifter/iio-rapture-chris-drifter-mb?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-HR38QJbF6LwWKBCo-Tnz5ew-t500x500.png,148
257,t,f,2025-11-08 15:57:34.227+00,2025-11-08 15:57:34.227+00,,Chris Drifter - SoulArt Harmonies September 2025 Mix,https://soundcloud.com/chrisdrifter/soulartharmonies2025septembermix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-RT1FMcRoWBEh4nhb-RMBffg-t500x500.png,148
258,t,f,2025-11-08 15:57:59.055+00,2025-11-08 15:57:59.055+00,,Chris Drifter & Glitcher_Man - Mind Game,https://soundcloud.com/chrisdrifter/chris-drifter-glitcher_man-mind-game-1?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-eV0n76iKdiGCiGEa-sfZm2Q-t240x240.jpg,148
259,t,f,2025-11-08 15:58:51.914+00,2025-11-08 15:58:51.914+00,,SoulArt Harmonies July 2025 Mix,https://soundcloud.com/chrisdrifter/chrisdriftersoulartharmoniesjuly2025mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-9BQbZRHq8uP1CY5Q-dyBoxg-t500x500.png,148
260,t,f,2025-11-08 15:59:24.128+00,2025-11-08 15:59:24.128+00,,SoulArt Harmonies June 2025 Mix Posted 4 months ago4 months ago,https://soundcloud.com/chrisdrifter/soulartharmoniesjune2025?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-ODQbqerUW7aKloh9-ldxkHA-t240x240.jpg,148
261,t,f,2025-11-08 15:59:51.05+00,2025-11-08 15:59:51.05+00,,Glow.FM Guest Mix May 2025 Posted 5 months ago5 months ago,https://soundcloud.com/chrisdrifter/glowfm-guestmix-chrisdrifter-may2025?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-7eGSy8fhwZe7ie9P-Ddzbfg-t240x240.jpg,148
262,t,t,2025-11-10 08:41:34.599+00,2025-11-10 08:41:34.599+00,,Test DNCE (Budots),https://soundcloud.com/djkrz-music/test-dnce-budots?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-EMNz7U82Ymba-0-t500x500.png,150
263,t,t,2025-11-10 08:49:04.803+00,2025-11-10 08:49:04.803+00,,Vidrado (Budots),https://soundcloud.com/djkrz-music/vidrado-budots?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.scdn.co/image/ab67616d00001e028e2c1aa95f2c48ae85c462a3,150
264,t,t,2025-11-10 08:49:53.712+00,2025-11-10 08:49:53.713+00,,Drop It Low (Budots),https://soundcloud.com/djkrz-music/drop-it-low-budots?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.ytimg.com/vi/hKQamBg6XXc/maxresdefault.jpg,150
265,t,t,2025-11-10 08:50:40.41+00,2025-11-10 08:50:40.41+00,,Ibat Adan (Budots),https://soundcloud.com/djkrz-music/ibat-adan-budots?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.scdn.co/image/ab67616d00001e02449134a0d5e28a590c8ae5af,150
266,t,t,2025-11-10 08:51:07.425+00,2025-11-10 08:51:07.425+00,,Siren (Budots),https://soundcloud.com/djkrz-music/siren-budots?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.ytimg.com/vi/pO_5MPNBOLQ/sddefault.jpg,150
267,t,t,2025-11-10 08:52:01.173+00,2025-11-10 08:52:01.173+00,,Basuri (Budots),https://soundcloud.com/djkrz-music/basuri-budots?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-EMNz7U82Ymba-0-t500x500.png,150
269,t,f,2025-11-10 12:46:46.223+00,2025-11-10 12:46:46.223+00,,R.E.M- Losing My Religion (Luca Belluco Remix),https://soundcloud.com/lucabelluco/luca-belluco-losing-my-religgion?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-O6zig9hwWy4l5Qcn-OmjNDg-t240x240.jpg,151
270,t,f,2025-11-10 12:48:01.111+00,2025-11-10 12:48:01.111+00,,Oasis - Wonderwall (Luca Belluco Remix),https://soundcloud.com/lucabelluco/oasis-wonderwall-luca-belluco-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-LyMlSMutDxBjMK69-LNFdlQ-t500x500.jpg,151
271,t,f,2025-11-10 12:48:28.821+00,2025-11-10 12:48:28.821+00,,Alphaville - Sound LIke A Melody (Luca Belluco Remix),https://soundcloud.com/lucabelluco/alphaville-sound-like-a-melody-luca-belluco-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-HvXo0tyJpx9hNH6q-jAXvRg-t500x500.jpg,151
272,t,f,2025-11-10 12:48:54.768+00,2025-11-10 12:48:54.768+00,,Fantomel - Dame Un Grrr (Luca Belluco Remix),https://soundcloud.com/lucabelluco/fantomel-dame-un-grrr-luca-belluco-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-O9G39CImp1jCoGEg-khJmJA-t240x240.jpg,151
273,t,f,2025-11-10 12:49:42.283+00,2025-11-10 12:49:42.283+00,,Bonnie Tyler - It's A Heartache (Luca Belluco Remix),https://soundcloud.com/lucabelluco/bonnie-tyler-its-a-heartache-luca-belluco-remix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-eTLhiMREPh3yb0Nn-vvakqw-t500x500.jpg,151
274,t,f,2025-11-10 12:50:32.376+00,2025-11-10 12:50:32.376+00,,Luca Belluco - Touch The Sky (Extended Version),https://soundcloud.com/lucabelluco/luca-belluco-touch-the-sky-extended-version?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-7zKUIWNIp2u05PHS-3Syr5g-t240x240.jpg,151
275,t,f,2025-11-10 15:40:32.071+00,2025-11-10 15:40:32.071+00,,Angola,https://soundcloud.com/montvernon/angola?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-vyVWG3yyEO97O93Q-6PKOvg-t240x240.jpg,153
276,t,f,2025-11-10 15:48:29.686+00,2025-11-10 15:48:29.686+00,,Atmosphere,https://soundcloud.com/montvernon/atmosphere?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-OJU07IYPqfRsrlwV-7qCk0A-t240x240.jpg,153
277,t,f,2025-11-10 15:49:13.966+00,2025-11-10 15:49:13.966+00,,Evolution,https://soundcloud.com/montvernon/evolution?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-JEoRNSrl1nXTGfs8-DzjeTA-t500x500.png,153
278,t,f,2025-11-10 15:49:40.743+00,2025-11-10 15:49:40.743+00,,You Got The Life,https://soundcloud.com/montvernon/you-got-the-life?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSrvu_Z-5WFVQo78ou-gcK1n4H9v8_j0F1fCNMwHAoV5a512ELs,153
279,t,f,2025-11-10 15:50:48.916+00,2025-11-10 15:50:48.916+00,,Sunshine,https://soundcloud.com/montvernon/sunshine?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-vaPHyu4zEdEUtQlX-idEseg-t500x500.jpg,153
280,t,f,2025-11-10 15:51:18.147+00,2025-11-10 15:51:18.147+00,,Metropolis,https://soundcloud.com/montvernon/metropolis?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://cdn.prod.website-files.com/660c10ade89806ccd20d1cff/66438ec6b92da07f5d281df5_Dallas%20Texas.webp,153
281,t,t,2025-11-10 16:26:59.33+00,2025-11-10 16:26:59.33+00,,Evidance Radio #019 DJ Taco,https://soundcloud.com/gustavoadademusic/evidance-radio-019-dj-taco?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdSBOC_wRBo8DfXrK8iLctvKWuwe1ciNgYKw&s,
282,t,f,2025-11-10 16:30:10.5+00,2025-11-10 16:30:10.5+00,,Evidance Radio #016 Gustavo Adade,https://soundcloud.com/gustavoadademusic/evidance-018-gustavo-adade?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPq58V9vIl3KGRaceeHyifDU6zoyBHUjzhtg8vF-DlnA0eL6UH9qdve_Crk41Og29S4nk&usqp=CAU,154
283,t,f,2025-11-10 16:31:53.059+00,2025-11-10 16:31:53.059+00,,Closer (Feel So Close Mix),https://soundcloud.com/gustavoadademusic/closer-feel-so-close-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.pinimg.com/736x/9b/9e/28/9b9e28e4f98b5995f12e2c9f2eff4dda.jpg,154
284,t,f,2025-11-10 16:32:45.293+00,2025-11-10 16:32:45.293+00,,Live @ Bar Obelisco São Paulo 12.01.20,https://soundcloud.com/gustavoadademusic/live-bar-obelisco-sao-paulo?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://media-cdn.tripadvisor.com/media/photo-i/19/d9/99/e4/photo3jpg.jpg,154
285,t,t,2025-11-10 16:33:40.932+00,2025-11-10 16:33:40.932+00,,MAD WORLD,https://soundcloud.com/gustavoadademusic/mad-world?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.pinimg.com/564x/04/a1/fa/04a1fa54a001be1d3c22c4993f4882d7.jpg,154
286,t,t,2025-11-10 16:34:28.654+00,2025-11-10 16:34:28.654+00,,Kleiner Eisbär (Original Mix),https://soundcloud.com/gustavoadademusic/kleiner-eisbaer-original-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://ibb.co/Y4BCKm0K,154
287,t,t,2025-11-10 16:37:57.007+00,2025-11-10 16:37:57.007+00,,It's All About Now (Original Mix),https://soundcloud.com/gustavoadademusic/its-all-about-now-original-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://ibb.co/Y4BCKm0K,154
288,t,t,2025-11-10 16:30:10.5+00,2025-11-10 16:30:10.5+00,,Evidance Radio #016 Gustavo Adade,https://soundcloud.com/gustavoadademusic/evidance-018-gustavo-adade?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPq58V9vIl3KGRaceeHyifDU6zoyBHUjzhtg8vF-DlnA0eL6UH9qdve_Crk41Og29S4nk&usqp=CAU,154
289,t,t,2025-11-10 16:31:53.059+00,2025-11-10 16:31:53.059+00,,Closer (Feel So Close Mix),https://soundcloud.com/gustavoadademusic/closer-feel-so-close-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.pinimg.com/736x/9b/9e/28/9b9e28e4f98b5995f12e2c9f2eff4dda.jpg,154
290,t,t,2025-11-10 16:32:45.293+00,2025-11-10 16:32:45.293+00,,Live @ Bar Obelisco São Paulo 12.01.20,https://soundcloud.com/gustavoadademusic/live-bar-obelisco-sao-paulo?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://media-cdn.tripadvisor.com/media/photo-i/19/d9/99/e4/photo3jpg.jpg,154
291,t,t,2025-11-10 16:33:40.932+00,2025-11-10 16:33:40.932+00,,MAD WORLD,https://soundcloud.com/gustavoadademusic/mad-world?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.pinimg.com/564x/04/a1/fa/04a1fa54a001be1d3c22c4993f4882d7.jpg,154
292,t,t,2025-11-10 16:34:28.654+00,2025-11-10 16:34:28.654+00,,Kleiner Eisbär (Original Mix),https://soundcloud.com/gustavoadademusic/kleiner-eisbaer-original-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://ibb.co/Y4BCKm0K,154
293,t,t,2025-11-10 16:37:57.007+00,2025-11-10 16:37:57.007+00,,It's All About Now (Original Mix),https://soundcloud.com/gustavoadademusic/its-all-about-now-original-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://ibb.co/Y4BCKm0K,154
294,t,t,2025-11-10 16:30:10.5+00,2025-11-10 16:30:10.5+00,,Evidance Radio #016 Gustavo Adade,https://soundcloud.com/gustavoadademusic/evidance-018-gustavo-adade?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPq58V9vIl3KGRaceeHyifDU6zoyBHUjzhtg8vF-DlnA0eL6UH9qdve_Crk41Og29S4nk&usqp=CAU,154
295,t,t,2025-11-10 16:31:53.059+00,2025-11-10 16:31:53.059+00,,Closer (Feel So Close Mix),https://soundcloud.com/gustavoadademusic/closer-feel-so-close-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.pinimg.com/736x/9b/9e/28/9b9e28e4f98b5995f12e2c9f2eff4dda.jpg,154
296,t,t,2025-11-10 16:32:45.293+00,2025-11-10 16:32:45.293+00,,Live @ Bar Obelisco São Paulo 12.01.20,https://soundcloud.com/gustavoadademusic/live-bar-obelisco-sao-paulo?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://media-cdn.tripadvisor.com/media/photo-i/19/d9/99/e4/photo3jpg.jpg,154
297,t,t,2025-11-10 16:33:40.932+00,2025-11-10 16:33:40.932+00,,MAD WORLD,https://soundcloud.com/gustavoadademusic/mad-world?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.pinimg.com/564x/04/a1/fa/04a1fa54a001be1d3c22c4993f4882d7.jpg,154
298,t,t,2025-11-10 16:34:28.654+00,2025-11-10 16:34:28.654+00,,Kleiner Eisbär (Original Mix),https://soundcloud.com/gustavoadademusic/kleiner-eisbaer-original-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://ibb.co/Y4BCKm0K,154
299,t,t,2025-11-10 16:37:57.007+00,2025-11-10 16:37:57.007+00,,It's All About Now (Original Mix),https://soundcloud.com/gustavoadademusic/its-all-about-now-original-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://ibb.co/Y4BCKm0K,154
300,t,f,2025-11-10 16:55:19.355+00,2025-11-10 16:55:19.355+00,,It's All About Now (Original Mix),https://soundcloud.com/gustavoadademusic/its-all-about-now-original-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.ibb.co/TDMfn6Wn/Screen-Shot-2025-11-10-at-6-37-23-PM.png,154
301,t,f,2025-11-10 16:55:45.693+00,2025-11-10 16:55:45.693+00,,Kleiner Eisbär (Original Mix),https://soundcloud.com/gustavoadademusic/kleiner-eisbaer-original-mix?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i.ibb.co/TDMfn6Wn/Screen-Shot-2025-11-10-at-6-37-23-PM.png,154
302,t,f,2025-11-10 16:56:23.766+00,2025-11-10 16:56:23.766+00,,Parachute Ending,https://soundcloud.com/gustavoadademusic/parachute-ending?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-vyNOcLAiwtEIRbRT-i6FqGw-t240x240.jpg,154
654,t,f,2026-05-21 11:37:50.036+00,2026-05-21 11:37:50.036+00,,Nick Grater @22 Years Of Teknotribe,https://soundcloud.com/nick-grater/22yearsofteknotribe,https://soundcloud.com/nick-grater/22yearsofteknotribe,248
303,t,f,2025-11-10 16:56:23.766+00,2025-11-10 16:56:23.766+00,,Parachute Ending,https://soundcloud.com/gustavoadademusic/parachute-ending?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-vyNOcLAiwtEIRbRT-i6FqGw-t240x240.jpg,154
304,t,f,2025-11-10 19:06:19.275+00,2025-11-10 19:06:19.275+00,,RUDOSA - Mantra Podcast Series #70,https://soundcloud.com/mantrapodcastseries/rudosa-mantra-podcast-series-70?in=rudosamusic/sets/recent-sets-podcasts&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ66ijPwSOYoY3mOCKpN70JRsIy3guBIf64vw&s,155
305,t,f,2025-11-10 19:08:26.351+00,2025-11-10 19:08:26.352+00,,Rudosa @ Hi Ibiza - 01/09/25 (Opening & Closing Sets),https://soundcloud.com/rudosamusic/rudosa-hi-ibiza-010925-opening-closing-sets?in=rudosamusic/sets/recent-sets-podcasts&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLBNQ7dU1KhoSIq_jRz5NcnxtuWtVef3tGxw&s,155
306,t,f,2025-11-10 19:08:53.916+00,2025-11-10 19:08:53.916+00,,Funk Tribu - Azul (Rudosa Schranz Edit),https://soundcloud.com/rudosamusic/funk-tribu-azul-rudosa-2?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8o5qNiB2X-mN83rs3UHYzJz98ENo6agTsSw&s,155
307,t,f,2025-11-10 19:09:31.927+00,2025-11-10 19:09:31.927+00,,DJ Eremit - Tanz Der Seele (Rudosa Schranz Remix)(JSS MASTER),https://soundcloud.com/rudosamusic/dj-eremit-tanz-der-seele?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-dNIUXrjNTX6zA5y5-odNiqg-t500x500.jpg,155
308,t,f,2025-11-10 19:10:09.695+00,2025-11-10 19:10:09.695+00,,Marie Vaunt - That Acid (Rudosa Schranz Rework),https://soundcloud.com/rudosamusic/marie-vaunt-that-acid-rudosa?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-wwQB1izvcYSy-0-t500x500.png,155
309,t,f,2025-11-10 19:10:47.166+00,2025-11-10 19:10:47.166+00,,Inner City & Kenny Larkin - Future (Rudosa Hard Groove Edit),https://soundcloud.com/rudosamusic/inner-city-kenny-larkin-future-rudosa-hard-groove-edit-jss-master?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-Dno044yXGMV32dIw-Jq6yBQ-t500x500.jpg,155
310,t,f,2025-11-10 19:06:19.275+00,2025-11-10 19:06:19.275+00,,RUDOSA - Mantra Podcast Series #70,https://soundcloud.com/mantrapodcastseries/rudosa-mantra-podcast-series-70?in=rudosamusic/sets/recent-sets-podcasts&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ66ijPwSOYoY3mOCKpN70JRsIy3guBIf64vw&s,155
311,t,f,2025-11-10 19:08:26.351+00,2025-11-10 19:08:26.352+00,,Rudosa @ Hi Ibiza - 01/09/25 (Opening & Closing Sets),https://soundcloud.com/rudosamusic/rudosa-hi-ibiza-010925-opening-closing-sets?in=rudosamusic/sets/recent-sets-podcasts&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLBNQ7dU1KhoSIq_jRz5NcnxtuWtVef3tGxw&s,155
312,t,f,2025-11-10 19:08:53.916+00,2025-11-10 19:08:53.916+00,,Funk Tribu - Azul (Rudosa Schranz Edit),https://soundcloud.com/rudosamusic/funk-tribu-azul-rudosa-2?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8o5qNiB2X-mN83rs3UHYzJz98ENo6agTsSw&s,155
313,t,f,2025-11-10 19:09:31.927+00,2025-11-10 19:09:31.927+00,,DJ Eremit - Tanz Der Seele (Rudosa Schranz Remix)(JSS MASTER),https://soundcloud.com/rudosamusic/dj-eremit-tanz-der-seele?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-dNIUXrjNTX6zA5y5-odNiqg-t500x500.jpg,155
314,t,f,2025-11-10 19:10:09.695+00,2025-11-10 19:10:09.695+00,,Marie Vaunt - That Acid (Rudosa Schranz Rework),https://soundcloud.com/rudosamusic/marie-vaunt-that-acid-rudosa?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-wwQB1izvcYSy-0-t500x500.png,155
315,t,f,2025-11-10 19:10:47.166+00,2025-11-10 19:10:47.166+00,,Inner City & Kenny Larkin - Future (Rudosa Hard Groove Edit),https://soundcloud.com/rudosamusic/inner-city-kenny-larkin-future-rudosa-hard-groove-edit-jss-master?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-Dno044yXGMV32dIw-Jq6yBQ-t500x500.jpg,155
316,t,f,2025-11-10 19:06:19.275+00,2025-11-10 19:06:19.275+00,,RUDOSA - Mantra Podcast Series #70,https://soundcloud.com/mantrapodcastseries/rudosa-mantra-podcast-series-70?in=rudosamusic/sets/recent-sets-podcasts&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ66ijPwSOYoY3mOCKpN70JRsIy3guBIf64vw&s,155
317,t,f,2025-11-10 19:08:26.351+00,2025-11-10 19:08:26.352+00,,Rudosa @ Hi Ibiza - 01/09/25 (Opening & Closing Sets),https://soundcloud.com/rudosamusic/rudosa-hi-ibiza-010925-opening-closing-sets?in=rudosamusic/sets/recent-sets-podcasts&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLBNQ7dU1KhoSIq_jRz5NcnxtuWtVef3tGxw&s,155
318,t,f,2025-11-10 19:08:53.916+00,2025-11-10 19:08:53.916+00,,Funk Tribu - Azul (Rudosa Schranz Edit),https://soundcloud.com/rudosamusic/funk-tribu-azul-rudosa-2?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8o5qNiB2X-mN83rs3UHYzJz98ENo6agTsSw&s,155
319,t,f,2025-11-10 19:09:31.927+00,2025-11-10 19:09:31.927+00,,DJ Eremit - Tanz Der Seele (Rudosa Schranz Remix)(JSS MASTER),https://soundcloud.com/rudosamusic/dj-eremit-tanz-der-seele?utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing,https://i1.sndcdn.com/artworks-dNIUXrjNTX6zA5y5-odNiqg-t500x500.jpg,155
