Id,IsActive,IsDeleted,CreatedOn,LastModifiedOn,DeletedOn,EventName,OrganizerName,DateTimeStart,DateTimeEnd,Location,CoverImageURL,City,Country,StreetAddress,Date,Status,CancelledMessage,OrganizerId,ArtistId,PublicUserId,GenreName,GenreStyling
299,t,f,2025-11-03 15:25:31.491+00,2025-11-03 15:25:31.491+00,,Endless x Tronic,"128 BPM SPECIAL, Tronic Events, endlessbcn",2025-06-20 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/299/Screen Shot 2025-11-03 at 5.26.48 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
301,t,f,2025-11-03 15:27:14.54+00,2025-11-03 15:27:14.54+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-06-15 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/301/Screen Shot 2025-11-03 at 5.27.44 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
302,t,f,2025-11-03 15:28:10.313+00,2025-11-03 15:28:10.313+00,,Lighthouse Records x UNDRGRND,128 BPM SPECIAL,2025-06-13 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/302/Screen Shot 2025-11-03 at 5.28.50 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
303,t,f,2025-11-03 15:29:11.903+00,2025-11-03 15:29:11.903+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-06-08 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/303/Screen Shot 2025-11-03 at 5.29.48 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
304,t,f,2025-11-03 15:30:26.242+00,2025-11-03 15:30:26.243+00,,UNDRGRND X ƎLEMENTS,128 BPM SPECIAL,2025-06-06 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/304/Screen Shot 2025-11-03 at 5.31.03 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
305,t,f,2025-11-03 15:31:37.263+00,2025-11-03 15:31:37.263+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-06-01 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/305/Screen Shot 2025-11-03 at 5.32.06 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
306,t,f,2025-11-03 15:32:35.927+00,2025-11-03 15:32:35.927+00,,Global Underground Sessions,128 BPM SPECIAL,2025-05-30 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/306/Screen Shot 2025-11-03 at 5.33.12 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
307,t,f,2025-11-03 15:34:26.548+00,2025-11-03 15:34:26.548+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-05-25 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/307/Screen Shot 2025-11-03 at 5.35.13 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
308,t,f,2025-11-03 15:36:03.612+00,2025-11-03 15:36:03.612+00,,UNDRGRND x CODE 303,128 BPM SPECIAL,2025-05-23 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/308/Screen Shot 2025-11-03 at 5.36.39 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
309,t,f,2025-11-03 15:37:21.466+00,2025-11-03 15:37:21.466+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-05-18 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/309/Screen Shot 2025-11-03 at 5.37.50 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
310,t,f,2025-11-03 15:38:26.728+00,2025-11-03 15:38:26.728+00,,UNDRGRND,128 BPM SPECIAL,2025-05-16 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/310/Screen Shot 2025-11-03 at 5.39.09 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
311,t,f,2025-11-03 15:39:42.809+00,2025-11-03 15:39:42.809+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-05-11 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/311/Screen Shot 2025-11-03 at 5.40.17 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
312,t,f,2025-11-03 15:40:46.498+00,2025-11-03 15:40:46.498+00,,INSLAG,128 BPM SPECIAL,2025-05-09 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/312/Screen Shot 2025-11-03 at 5.41.26 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
313,t,f,2025-11-03 15:42:16.025+00,2025-11-03 15:42:16.025+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-05-04 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/313/Screen Shot 2025-11-03 at 5.43.17 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
314,t,f,2025-11-03 15:44:10.779+00,2025-11-03 15:44:10.779+00,,UNDRGRND x 8 YEARS CHROM RECORDINGS,128 BPM SPECIAL,2025-05-02 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/314/Screen Shot 2025-11-03 at 5.45.06 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
315,t,f,2025-11-03 15:45:41.168+00,2025-11-03 15:45:41.168+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-04-27 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/315/Screen Shot 2025-11-03 at 5.46.11 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
316,t,f,2025-11-03 15:46:40.873+00,2025-11-03 15:46:40.873+00,,King's Night x UNDRGRND,128 BPM SPECIAL,2025-04-25 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/316/Screen Shot 2025-11-03 at 5.47.12 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
317,t,f,2025-11-03 15:47:51.516+00,2025-11-03 15:47:51.516+00,,NSWT - Extended Hours,128 BPM SPECIAL,2025-04-20 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/317/Screen Shot 2025-11-03 at 5.48.23 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
318,t,f,2025-11-03 15:49:25.888+00,2025-11-03 15:49:25.888+00,,RADIANT x UNDRGRND,128 BPM SPECIAL,2025-04-18 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/318/Screen Shot 2025-11-03 at 5.49.46 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
319,t,f,2025-11-03 15:50:38.052+00,2025-11-03 15:50:38.052+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-04-13 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/319/Screen Shot 2025-11-03 at 5.51.14 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
320,t,f,2025-11-03 15:51:51.27+00,2025-11-03 15:51:51.27+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-04-06 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/320/Screen Shot 2025-11-03 at 5.52.01 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
321,t,f,2025-11-03 15:53:04.743+00,2025-11-03 15:53:04.743+00,,UNDRGRND x RAVE PARTY,128 BPM SPECIAL,2025-03-28 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/321/Screen Shot 2025-11-03 at 5.53.50 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
322,t,f,2025-11-03 15:54:25.757+00,2025-11-03 15:54:25.757+00,,Alex Sharp BASH,128 BPM SPECIAL,2025-03-23 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/322/Screen Shot 2025-11-03 at 5.55.03 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
323,t,f,2025-11-03 15:55:38.525+00,2025-11-03 15:55:38.525+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-03-16 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/323/Screen Shot 2025-11-03 at 5.56.19 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
324,t,f,2025-11-03 15:56:51.943+00,2025-11-03 15:56:51.943+00,,The Art of Groove,128 BPM SPECIAL Angelo Perim,2025-03-14 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/324/Screen Shot 2025-11-03 at 5.57.30 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
325,t,f,2025-11-03 15:57:56.705+00,2025-11-03 15:57:56.705+00,,Undrgrnd,Undrgrnd,2025-02-28 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/325/Screen Shot 2025-11-03 at 5.58.29 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
326,t,f,2025-11-03 15:58:58.045+00,2025-11-03 15:58:58.046+00,,UNDRGRND,UNDRGRND,2025-02-21 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/326/Screen Shot 2025-11-03 at 5.59.32 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
327,t,f,2025-11-03 15:59:58.585+00,2025-11-03 15:59:58.585+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-02-16 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/327/Screen Shot 2025-11-03 at 6.00.33 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
328,t,f,2025-11-03 16:01:01.666+00,2025-11-03 16:01:01.666+00,,LOVE 4 ALL with Melisa Dust,128 BPM SPECIAL,2025-02-14 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/328/Screen Shot 2025-11-03 at 6.01.37 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
329,t,f,2025-11-03 16:02:02.551+00,2025-11-03 16:02:02.551+00,,Talrabauken x Undrgrnd,128 BPM SPECIAL,2025-01-31 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/329/Screen Shot 2025-11-03 at 6.02.32 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
330,t,f,2025-11-03 16:02:59.407+00,2025-11-03 16:02:59.407+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-01-19 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/330/Screen Shot 2025-11-03 at 6.03.38 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
331,t,f,2025-11-03 16:04:16.799+00,2025-11-03 16:04:16.799+00,,Undrgrnd x Ro*minimal,Undrgrnd,2025-01-17 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/331/Screen Shot 2025-11-03 at 6.04.53 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
332,t,f,2025-11-03 16:05:17.651+00,2025-11-03 16:05:17.651+00,,Lose Yourself In The Music,Next Door,2025-01-11 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/332/Screen Shot 2025-11-03 at 6.05.57 PM.png,Amsterdam,Netherlands,Next Door Korte Leidsedwarsstraat 24 1017 RC,0001-01-01,,,44,123,,Techno,genreTechno
333,t,f,2025-11-03 16:17:15.044+00,2025-11-03 16:17:15.044+00,,KAVAL SVIRI - EP Release Party,128 BPM SPECIAL,2025-01-10 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/333/Screen Shot 2025-11-03 at 6.17.59 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
334,t,f,2025-11-03 16:18:35.634+00,2025-11-03 16:18:35.634+00,,No Sundays Without Techno,128 BPM SPECIAL,2025-01-05 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/334/Screen Shot 2025-11-03 at 6.19.09 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,123,,Techno,genreTechno
335,t,f,2025-11-03 16:46:41.21+00,2025-11-03 16:46:41.21+00,,BATO Event A'dam,"THE OTHER SIDE, Bato Boat Party, BATO BATO Event A'dam, RAMINEM, HEAVEN Amsterdam",2025-10-17 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/335/Screen Shot 2025-11-03 at 6.48.44 PM.png,Amsterdam,The Netherlands,"THE OTHER SIDE Rigakade 10, 1013BC ",0001-01-01,,,44,136,,Techno,genreTechno
336,t,f,2025-11-03 16:49:30.262+00,2025-11-03 16:49:30.262+00,,Aphelion Amsterdam,Aphelion,2025-08-30 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/336/Screen Shot 2025-11-03 at 6.51.19 PM.png,Amsterdam,The Netherlands,"THE OTHER SIDE Rigakade 10, 1013BC",0001-01-01,,,44,136,,Techno,genreTechno
337,t,f,2025-11-03 16:51:47.275+00,2025-11-03 16:51:47.275+00,,Heaven Amsterdam,Madam Amsterdam,2025-07-25 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/337/Screen Shot 2025-11-03 at 6.52.47 PM.png,Amsterdam,Netherlands,"Madam Overhoeksplein 3, 1031 KS",0001-01-01,,,44,136,,Techno,genreTechno
338,t,f,2025-11-03 16:53:10.397+00,2025-11-03 16:53:10.397+00,,Bato Boat Party (ALAR),Bato Boat Party,2025-07-05 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/338/Screen Shot 2025-11-03 at 6.53.52 PM.png,Amsterdam,Netherlands,"Bert Haanstrakade 800, 1087 HM",0001-01-01,,,44,136,,Techno,genreTechno
339,t,f,2025-11-03 16:54:21.118+00,2025-11-03 16:54:21.118+00,,BATO A'dam BB (BATO Boat Party),Bato Boat Party,2025-04-12 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/339/Screen Shot 2025-11-03 at 6.55.02 PM.png,Amsterdam,Netherlands,"Bert Haanstrakade 800, 1087 HM",0001-01-01,,,44,136,,Techno,genreTechno
340,t,f,2025-11-03 16:55:46.956+00,2025-11-03 16:55:46.956+00,,UNDRGRND x RAVE PARTY,128 BPM SPECIAL,2025-03-28 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/340/Screen Shot 2025-11-03 at 6.56.04 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,136,,Techno,genreTechno
341,t,f,2025-11-03 16:57:02.143+00,2025-11-03 16:57:02.143+00,,SOROUSH invites,Madam Amsterdam,2025-03-15 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/341/Screen Shot 2025-11-03 at 6.57.45 PM.png,Amsterdam,Netherlands,"Madam Overhoeksplein 3, 1031 KS",0001-01-01,,,44,136,,Techno,genreTechno
342,t,f,2025-11-03 17:04:25.312+00,2025-11-03 17:04:25.312+00,,Renate Klubnacht ,Renate,2025-10-11 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/342/Screen Shot 2025-11-03 at 7.05.05 PM.png,Berlin,Germany,Renate Alt Stralau 70; Friedrichshain; 10245,0001-01-01,,,44,128,,Techno,genreTechno
343,t,f,2025-11-03 17:05:30.504+00,2025-11-03 17:05:30.504+00,,Muse Festival 2025,"Crackhouse, Muse Festival",2025-07-25 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/343/Screen Shot 2025-11-03 at 7.06.16 PM.png,Gdańsk,Poland,"Centrum św. Jana w Gdańsku Świętojańska 50, 80-840",0001-01-01,,,44,128,,Techno,genreTechno
344,t,f,2025-11-03 17:31:41.967+00,2025-11-03 17:31:41.967+00,,Eli Brown at Cinema Hall 10/10,IAM Productions,2025-10-10 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/344/Screen Shot 2025-11-03 at 7.32.20 PM.png,Budapest,Hungary,"Cinema Hall Népligeti út 2., 1101",0001-01-01,,,44,137,,Techno,genreTechno
345,t,f,2025-11-03 17:32:49.658+00,2025-11-03 17:32:49.658+00,,HISTORICAL TALES OFFICIAL AFTERPARTY,Black Mamba Production,2025-09-20 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/345/Screen Shot 2025-11-03 at 7.33.18 PM.png,Budapest,Hungary,"Akvárium Klub Erzsébet tér, 1051",0001-01-01,,,44,137,,Techno,genreTechno
346,t,f,2025-11-03 17:33:54.235+00,2025-11-03 17:33:54.235+00,,B my Lake Festival 2025,Deadcode Production B my Lake Festival,2025-07-24 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/346/Screen Shot 2025-11-03 at 7.34.49 PM.png,Hungary,Velence,"North Beach Fő utca 144, Velence 2481",0001-01-01,,,44,137,,Techno,genreTechno
347,t,f,2025-11-03 17:35:12.217+00,2025-11-03 17:35:12.217+00,,HISTORICAL TALES official afterparty,Black Mamba Production,2025-05-24 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/347/Screen Shot 2025-11-03 at 7.36.01 PM.png,Budapest,Hungary,"Akvárium Klub Erzsébet tér, 1051",0001-01-01,,,44,137,,Techno,genreTechno
348,t,f,2025-11-03 17:36:18.219+00,2025-11-03 17:36:18.219+00,,Rebūke (Afterlife) 04/25,IAM Productions,2025-04-25 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/348/Screen Shot 2025-11-03 at 7.36.57 PM.png,Budapest,Hungary,"Akvárium Klub Erzsébet tér, 1051",0001-01-01,,,44,137,,Techno,genreTechno
349,t,f,2025-11-03 18:17:18.903+00,2025-11-03 18:17:18.903+00,,CODE - LA TRILOGÍA (1/3),Fabrik,2025-10-11 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/349/Screen Shot 2025-11-03 at 8.18.05 PM.png,Madrid,Spain,"Fabrik Av. de la Industria 82, 28970 Humanes de",0001-01-01,,,44,138,,Techno,genreTechno
350,t,f,2025-11-03 18:18:28.932+00,2025-11-03 18:18:28.932+00,,OLYMPE RAVE,Kilomètre25,2025-10-10 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/350/Screen Shot 2025-11-03 at 8.19.02 PM.png,Paris,France,Kilomètre25 8 Boulevard MacDonald 75019,0001-01-01,,,44,138,,Techno,genreTechno
351,t,f,2025-11-03 18:19:42.431+00,2025-11-03 18:19:42.431+00,,Fantasm 3 hour set,Claydrum,2025-09-05 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/351/Screen Shot 2025-11-03 at 8.20.12 PM.png,Maastricht,Maastricht,"Complex Maastricht Griend 6-7, 6221 AJ",0001-01-01,,,44,138,,Techno,genreTechno
352,t,f,2025-11-03 18:20:41.559+00,2025-11-03 18:20:41.559+00,,Camp Party Bierzo,Agosto 2025,2025-08-30 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/352/Screen Shot 2025-11-03 at 8.21.45 PM.png,Albares de la Ribera,Spain,"Albares de la Ribera, El Bierzo",0001-01-01,,,44,138,,Techno,genreTechno
353,t,f,2025-11-03 18:23:36.735+00,2025-11-03 18:23:36.735+00,,Albares de la Ribera,Dvrk Sun,2025-07-26 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/353/Screen Shot 2025-11-03 at 8.24.08 PM.png,Lisboa,Portugal,"8 Marvila Praça David Leandro da Silva 8, 1950-064",0001-01-01,,,44,138,,Techno,genreTechno
354,t,f,2025-11-03 18:24:31.342+00,2025-11-03 18:24:31.342+00,,Kappa FuturFestival 2025,Kappa FuturFestival,2025-07-04 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/354/Screen Shot 2025-11-03 at 8.25.07 PM.png,Torino,Italy,"Parco Dora Corso Mortara 60, 10149",0001-01-01,,,44,138,,Techno,genreTechno
355,t,f,2025-11-03 18:25:34.319+00,2025-11-03 18:25:34.319+00,,OSKUR with Daniella da Silva,Selva,2025-07-11 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/355/Screen Shot 2025-11-03 at 8.26.08 PM.png,Palma de Mallorca,Spain,Selva Club Gremi Fusters 44,0001-01-01,,,44,138,,Techno,genreTechno
356,t,f,2025-11-03 18:27:25.725+00,2025-11-03 18:27:25.725+00,,Illusion,Kilomètre25,2025-06-26 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/356/Screen Shot 2025-11-03 at 8.28.12 PM.png,Paris,France,Kilomètre25 8 Boulevard MacDonald 75019,0001-01-01,,,44,138,,Techno,genreTechno
357,t,f,2025-11-03 18:28:55.67+00,2025-11-03 18:28:55.67+00,,THE GARAGE HARD NIGHT,THE GARAGE CLUB BCN,2025-05-24 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/357/Screen Shot 2025-11-03 at 8.30.08 PM.png,Barcelona,Spain,"THE GARAGE CLUB BCN Passatge Can Polític, 13, b, 08907 Hospitalet de Llobregat",0001-01-01,,,44,138,,Techno,genreTechno
358,t,f,2025-11-03 18:30:44.166+00,2025-11-03 18:30:44.166+00,,AREA ØNE & Daniella da Silva,,2025-05-09 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/358/Screen Shot 2025-11-03 at 8.31.24 PM.png,Liverpool,United Kingdom,"Arts Club 90 Seel Street, L1 4BH",0001-01-01,,,44,138,,Techno,genreTechno
359,t,f,2025-11-03 18:31:50.347+00,2025-11-03 18:31:50.347+00,,Pisiboat: Daniella da Silva,Pisiboat,2025-04-24 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/359/Screen Shot 2025-11-03 at 8.32.45 PM.png,Paris,France,"Pisiboat 13 Port de la Rapée, 75012",0001-01-01,,,44,138,,Techno,genreTechno
360,t,f,2025-11-03 18:33:17.572+00,2025-11-03 18:33:17.572+00,,CODE 167 in Fabrik,Fabrik,2025-04-12 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/360/Screen Shot 2025-11-03 at 8.33.49 PM.png,Madrid,Spain,"Fabrik Av. de la Industria 82, 28970 Humanes de",0001-01-01,,,44,138,,Techno,genreTechno
361,t,f,2025-11-03 18:34:28.154+00,2025-11-03 18:34:28.154+00,,Rage Rave invites Daniella da Silva,Disturb Techno KØMPLEX Lisbon Fastlove,2025-03-21 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/361/Screen Shot 2025-11-03 at 8.35.10 PM.png,Domingos,Lisbon,Kømplex Lisbon Praceta Rodrigues Nr5 2685-327,0001-01-01,,,44,138,,Techno,genreTechno
362,t,f,2025-11-03 18:35:45.558+00,2025-11-03 18:35:45.558+00,,Illusion Rave Mirage Aurora,Rex Club,2025-02-26 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/362/Screen Shot 2025-11-03 at 8.36.29 PM.png,Paris,France,Rex Club 5 boulevard Poissonnière; 75002,0001-01-01,,,44,138,,Techno,genreTechno
363,t,f,2025-11-03 18:37:08.428+00,2025-11-03 18:37:08.428+00,,Crow Techno Club,LAB theClub,2025-01-31 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/363/Screen Shot 2025-11-03 at 8.37.46 PM.png,Madrid,Spain,LAB theCLUB Estación de Chamartín. Primera planta s/n 28036,0001-01-01,,,44,138,,Techno,genreTechno
364,t,f,2025-11-03 19:25:14.25+00,2025-11-03 19:25:14.25+00,,Fight Club: Round 2,FightClubTechno,2025-01-11 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/364/Screen Shot 2025-11-03 at 9.26.17 PM.png,Pantin,France,"La Cité Fertile 14 avenue Edouard Vaillant, 93500",0001-01-01,,,44,138,,Techno,genreTechno
365,t,f,2025-11-03 19:26:49.227+00,2025-11-03 19:26:49.227+00,,BLACKWORKS at SPAZIO900,BLACKWORKS,2024-12-31 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/365/Screen Shot 2025-11-03 at 9.27.34 PM.png,Roma,Italy,"Spazio 900 Piazza Guglielmo Marconi 26/B, 00144 Roma (RM)",0001-01-01,,,44,138,,Techno,genreTechno
366,t,f,2025-11-03 19:59:55.312+00,2025-11-03 19:59:55.312+00,,UNDRGRND x CODE 303,UNDRGRND,2025-10-03 00:00:00+00,0001-01-01 00:00:00+00,,https://eventprofilepic.s3.amazonaws.com/366/Screen Shot 2025-11-03 at 10.00.49 PM.png,Amsterdam,Netherlands,"John Doe Rembrandtplein 31, 1017 CT",0001-01-01,,,44,139,,Techno,genreTechno
